datetime,AREX,WLL,cash,commission,total,returns,equity_curve,drawdown
2009-10-01 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-02 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-05 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-06 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-07 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-08 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-09 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-12 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-13 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-14 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-15 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-16 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-19 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-20 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-21 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-22 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-23 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-26 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-27 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-28 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-29 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-10-30 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-02 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-03 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-04 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-05 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-06 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-09 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-10 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-11 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-12 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-13 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-16 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-17 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-18 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-19 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-20 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-23 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-24 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-25 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-27 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-11-30 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-01 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-02 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-03 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-04 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-07 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-08 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-09 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-10 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-11 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-14 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-15 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-16 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-17 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-18 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-21 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-22 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-23 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-24 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-28 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-29 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-30 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2009-12-31 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-04 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-05 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-06 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-07 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-08 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-11 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-12 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-13 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-14 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-15 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-19 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-20 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-21 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-22 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-25 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-26 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-27 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-28 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-01-29 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-01 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-02 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-03 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-04 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-05 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-08 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-09 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-10 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-11 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-12 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-16 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-17 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-18 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-19 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-22 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-23 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-24 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-25 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-02-26 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-01 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-02 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-03 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-04 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-05 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-08 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-09 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-10 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-11 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-12 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-15 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-16 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-17 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-18 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-19 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-22 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-23 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-24 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-25 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-26 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-29 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-30 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-03-31 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-01 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-05 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-06 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-07 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-08 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-09 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-12 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-13 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-14 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-15 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-16 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-19 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-20 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-21 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-22 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-23 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-26 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-27 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-28 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-29 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-04-30 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-05-03 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-05-04 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-05-05 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-05-06 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-05-07 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-05-10 00:00:00,0.0,0.0,115098.00400000002,192.0,115098.00400000002,0.0,1.150980039999999,0.07442004000000013
2010-05-11 00:00:00,15180.0,-85470.00200000001,185276.006,224.0,114986.00399999999,-0.0009730837730255182,1.1498600399999988,0.07554004000000036
2010-05-12 00:00:00,15820.0,-87989.998,185276.006,224.0,113106.00799999999,-0.016349781143799036,1.1310600799999988,0.09434000000000031
2010-05-13 00:00:00,15900.0,-85669.99799999999,185276.006,224.0,115506.008,0.021219031972200986,1.155060079999999,0.07034000000000007
2010-05-14 00:00:00,15700.0,-83129.998,185276.006,224.0,117846.00799999999,0.02025868645724449,1.1784600799999987,0.046940000000000426
2010-05-17 00:00:00,15460.0,-80980.00400000002,185276.006,224.0,119756.00199999998,0.016207540946147292,1.1975600199999987,0.02784006000000039
2010-05-18 00:00:00,15180.0,-79940.00200000001,185276.006,224.0,120516.00399999999,0.006346253943915192,1.2051600399999989,0.020240040000000237
2010-05-19 00:00:00,15080.0,-78519.99599999998,185276.006,224.0,121836.01000000001,0.010952951941553213,1.2183600999999993,0.007039979999999835
2010-05-20 00:00:00,14560.0,-73809.99799999999,185276.006,224.0,126026.008,0.03439047289877584,1.260260079999999,0.0
2010-05-21 00:00:00,14460.0,-75930.0,185276.006,224.0,123806.006,-0.01761542744415112,1.238060059999999,0.022200020000000098
2010-05-24 00:00:00,13360.0,-76089.996,185276.006,224.0,122546.01,-0.010177179934227065,1.225460099999999,0.034799980000000064
2010-05-25 00:00:00,13600.0,-77080.00200000001,185276.006,224.0,121796.00399999999,-0.006120199262301673,1.2179600399999988,0.042300040000000205
2010-05-26 00:00:00,13820.0,-78900.00200000001,185276.006,224.0,120196.00399999999,-0.01313671998631416,1.2019600399999988,0.05830004000000022
2010-05-27 00:00:00,14520.0,-83480.00400000002,185276.006,224.0,116316.00199999998,-0.03228062390493458,1.1631600199999987,0.09710006000000027
2010-05-28 00:00:00,14340.0,-83710.0,185276.006,224.0,115906.006,-0.003524846048267638,1.159060059999999,0.10120002000000006
2010-06-01 00:00:00,13960.0,-82000.0,185276.006,224.0,117236.006,0.011474815205003264,1.172360059999999,0.08790001999999997
2010-06-02 00:00:00,14300.0,-86519.99599999998,185276.006,224.0,113056.01000000001,-0.03565454114839073,1.1305600999999992,0.12969997999999983
2010-06-03 00:00:00,14960.0,-87919.99799999999,185276.006,224.0,112316.008,-0.006545445925431159,1.1231600799999992,0.13709999999999978
2010-06-04 00:00:00,14880.0,-83360.0,185276.006,224.0,116796.006,0.039887439731654206,1.167960059999999,0.09230001999999993
2010-06-07 00:00:00,15160.0,-83220.00200000001,185276.006,224.0,117216.00399999999,0.003595996253501932,1.172160039999999,0.08810004000000005
2010-06-08 00:00:00,15200.0,-83419.99799999999,185276.006,224.0,117056.008,-0.001364967193387523,1.1705600799999991,0.08969999999999989
2010-06-09 00:00:00,16000.0,-83960.0,185276.006,224.0,117316.006,0.002221141865695442,1.173160059999999,0.08710002000000006
2010-06-10 00:00:00,16379.999999999998,-87410.004,185276.006,224.0,114246.002,-0.026168671306454172,1.142460019999999,0.11780005999999998
2010-06-11 00:00:00,16640.0,-88720.00200000001,185276.006,224.0,113196.00399999999,-0.00919067609910762,1.131960039999999,0.12830004000000006
2010-06-14 00:00:00,16219.999999999998,-88309.99799999999,185276.006,224.0,113186.008,-8.830700419415471e-05,1.1318600799999992,0.12839999999999985
2010-06-15 00:00:00,16000.0,-91059.99799999999,185276.006,224.0,110216.008,-0.026239992490944664,1.102160079999999,0.1580999999999999
2010-06-16 00:00:00,16100.000000000002,-90839.996,185276.006,224.0,110536.01,0.002903407642925959,1.105360099999999,0.15489997999999994
2010-06-17 00:00:00,16400.0,-89370.002,185276.006,224.0,112306.004,0.01601282695114481,1.1230600399999993,0.13720003999999975
2010-06-18 00:00:00,16280.000000000002,-90239.998,185276.006,224.0,111316.00799999999,-0.008815165394007063,1.113160079999999,0.1471
2010-06-21 00:00:00,15780.0,-89769.99599999998,185276.006,224.0,111286.01000000001,-0.0002694850501643309,1.1128600999999994,0.14739997999999965
2010-06-22 00:00:00,15360.0,-87580.00200000001,185276.006,224.0,113056.00399999999,0.01590491023984031,1.130560039999999,0.1297000399999999
2010-06-23 00:00:00,15820.0,-87230.00400000002,185276.006,224.0,113866.00199999998,0.007164573055315149,1.1386600199999992,0.12160005999999979
2010-06-24 00:00:00,16020.0,-83980.00400000002,185276.006,224.0,117316.00199999998,0.030298771708872296,1.1731600199999992,0.08710005999999981
2010-06-25 00:00:00,16580.0,-84739.998,185276.006,224.0,117116.00799999999,-0.0017047461266195274,1.1711600799999993,0.08909999999999973
2010-06-28 00:00:00,14840.0,-83610.0,185276.006,224.0,116506.006,-0.0052085279409455065,1.1650600599999994,0.09520001999999961
2010-06-29 00:00:00,14280.0,-79650.00200000001,185276.006,224.0,119906.00399999999,0.029183027697301744,1.1990600399999993,0.06120003999999968
2010-06-30 00:00:00,13760.0,-78419.99799999999,185276.006,224.0,120616.008,0.00592133818419982,1.2061600799999994,0.05409999999999959
2010-07-01 00:00:00,13480.0,-77440.00200000001,185276.006,224.0,121316.00399999999,0.005803508270643354,1.2131600399999993,0.04710003999999968
2010-07-02 00:00:00,13080.0,-76040.0,185276.006,224.0,122316.006,0.0082429520181031,1.2231600599999994,0.03710001999999957
2010-07-06 00:00:00,12760.0,-74309.99799999999,185276.006,224.0,123726.008,0.011527534671136985,1.2372600799999993,0.022999999999999687
2010-07-07 00:00:00,13000.0,-77610.0,185276.006,224.0,120666.006,-0.024732083815393158,1.2066600599999993,0.05360001999999975
2010-07-08 00:00:00,13100.0,-79779.99799999999,185276.006,224.0,118596.008,-0.017154773482765284,1.1859600799999992,0.07429999999999981
2010-07-09 00:00:00,13300.0,-80220.00200000001,185276.006,224.0,118356.00399999999,-0.00202371061258666,1.183560039999999,0.07670003999999997
2010-07-12 00:00:00,13120.0,-79710.0,185276.006,224.0,118686.006,0.0027882151208822314,1.186860059999999,0.07340002000000001
2010-07-13 00:00:00,13600.0,-80570.0,185276.006,224.0,118306.006,-0.0032017253997072004,1.183060059999999,0.07720002000000004
2010-07-14 00:00:00,14480.0,-81519.99599999998,185276.006,224.0,118236.01000000001,-0.0005916521262664398,1.182360099999999,0.07789997999999998
2010-07-15 00:00:00,13520.0,-81930.0,185276.006,224.0,116866.006,-0.011587028351176754,1.1686600599999988,0.09160002000000023
2010-07-16 00:00:00,12800.0,-78230.00400000002,185276.006,224.0,119846.00199999998,0.025499254248493752,1.1984600199999986,0.06180006000000038
2010-07-19 00:00:00,12480.0,-79559.99799999999,185276.006,224.0,118196.008,-0.013767618213914035,1.181960079999999,0.07830000000000004
2010-07-20 00:00:00,13340.0,-82349.99799999999,185276.006,224.0,116266.008,-0.016328808668394257,1.162660079999999,0.09759999999999991
2010-07-21 00:00:00,13420.0,-82110.0,185276.006,224.0,116586.006,0.002752291968259435,1.1658600599999989,0.09440002000000014
2010-07-22 00:00:00,13940.0,-84720.00200000001,185276.006,224.0,114496.00399999999,-0.01792669696567195,1.1449600399999988,0.11530004000000016
2010-07-23 00:00:00,14420.0,-85480.00400000002,185276.006,224.0,114216.00199999998,-0.0024455176619090357,1.1421600199999988,0.11810006000000017
2010-07-26 00:00:00,13840.0,-86150.00200000001,185276.006,224.0,112966.00399999999,-0.010944158245006608,1.129660039999999,0.13060004000000003
2010-07-27 00:00:00,14020.0,-83489.998,185276.006,224.0,115806.00799999999,0.02514034222189543,1.158060079999999,0.10220000000000007
2010-07-28 00:00:00,14020.0,-83129.998,185276.006,224.0,116166.00799999999,0.0031086470056027604,1.161660079999999,0.09860000000000002
2010-07-29 00:00:00,13760.0,-87180.0,185276.006,224.0,111856.006,-0.03710209272233922,1.118560059999999,0.14170002000000004
2010-07-30 00:00:00,13480.0,-88010.002,185276.006,224.0,110746.004,-0.00992349038459317,1.107460039999999,0.15280004000000003
2010-08-02 00:00:00,13500.0,-92730.00400000002,185276.006,224.0,106046.00199999998,-0.04243947257907399,1.060460019999999,0.19980006000000006
2010-08-03 00:00:00,13960.0,-92739.998,185276.006,224.0,106496.00799999999,0.004243498024564918,1.064960079999999,0.19530000000000003
2010-08-04 00:00:00,17900.0,-92900.00200000001,185276.006,224.0,110276.00399999999,0.035494250638953506,1.1027600399999988,0.15750004000000017
2010-08-05 00:00:00,0.0,0.0,110244.00399999999,256.0,110244.00399999999,-0.0002901809898733232,1.102440039999999,0.15782004000000005
2010-08-06 00:00:00,0.0,0.0,110244.00399999999,256.0,110244.00399999999,0.0,1.102440039999999,0.15782004000000005
2010-08-09 00:00:00,0.0,0.0,110244.00399999999,256.0,110244.00399999999,0.0,1.102440039999999,0.15782004000000005
2010-08-10 00:00:00,0.0,0.0,110244.00399999999,256.0,110244.00399999999,0.0,1.102440039999999,0.15782004000000005
2010-08-11 00:00:00,0.0,0.0,110244.00399999999,256.0,110244.00399999999,0.0,1.102440039999999,0.15782004000000005
2010-08-12 00:00:00,0.0,0.0,110244.00399999999,256.0,110244.00399999999,0.0,1.102440039999999,0.15782004000000005
